Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Linear Regression,8.0695702344054,2.840698898934099,2.076923076923077,-0.09835817079406839,0330003-F,,
Weighted Moving Average,576.9567033976125,24.019923051450697,10.504040404040405,-0.17020262736819003,0330014-F,,
Second Degree Approximation,340.8320291338835,18.461636686217272,13.682261226622773,0.011201267931586378,0331003-F,,
Linear Smoothing,42.369221403195475,6.509164416666357,4.164995941506081,-0.020843446791448228,0331440-F,,
Linear Regression,2053.652865268527,45.317246885358415,23.172234977149767,-0.00721595434522726,0339003-F,,
Linear Regression,3071.1804422825394,55.41823203858581,37.87336170177843,0.016057829865878226,0340434-F,,
Weighted Moving Average,146.1157024793388,12.087832828068843,9.564213564213564,-0.19010462458238053,0370137-F,,
Linear Smoothing,1.8191987594411232,1.3487767641241166,0.9435483814889467,-0.0780437092984434,0381073-S,,
Second Degree Approximation,11.682202618696383,3.41792372920994,2.497280450641796,0.011865744464620298,0381076-S,,
Moving Average,2.139423076923077,1.4626766822928015,1.4423076923076923,-0.004340277777777901,0381375-S,,
Second Degree Approximation,17.181802557830377,4.145093793610752,2.795266101021102,-0.0014441760585139907,0381378-F,,
Second Degree Approximation,17.60934139896729,4.196348579296921,2.977183827994708,0.0017181203264959866,0381378-S,,
Linear Smoothing,6.9876640376109975,2.643419005305628,1.6010638588963675,-0.044884342072672556,0381383-S,,
Weighted Moving Average,7.030532598714421,2.6515151515151523,2.6515151515151523,0.0,0381401-S,,
Exponential Smoothing w/ Trend & Seasonality,18.44097692977124,4.294295859599248,2.325013662572365,-0.04722495430821594,0381420-F,,
Second Degree Approximation,15.835679992293047,3.9794069900291733,2.3123186443712753,-0.005439999510669535,0381422-F,,
Moving Average,1.1071428571428572,1.0522085616183026,0.7857142857142857,-0.004629629629629539,0381429-F,,
Moving Average,1.5833333333333333,1.2583057392117916,0.9444444444444444,-0.017857142857142794,0381437-F,,
Exponential Smoothing w/ Trend & Seasonality,5.1230099344511455,2.2634067099068047,1.5299918267877044,0.06588992648184244,0381438-F,,
Exponential Smoothing w/ Trend & Seasonality,0.785765285391728,0.8864340276589837,0.8571771023604179,0.28699075955195064,0381449-S,,
Moving Average,1.0625,1.0307764064044151,0.9166666666666666,-0.1953125,0381459-S,,
Weighted Moving Average,3.1522848808945065,1.7754675105150493,1.4144385026737967,-0.012233700642791723,0381478-F,,
Second Degree Approximation,1.6151579353929113,1.2708886400440091,1.0114356431996812,-0.2063833961885324,0381478-S,,
Second Degree Approximation,1.8005682278647472,1.3418525358118705,1.214716011912906,-0.0015065341496378615,0381480-F,,
Weighted Moving Average,0.5979929161747347,0.7733000169240491,0.37012987012987,-0.0017659108568202075,0381480-S,,
Least Squares Regression,14.59688118232147,3.820586497165255,2.69079327425147,-0.0028391651976580334,0381488-S,,
Exponential Smoothing w/ Trend & Seasonality,5.583637441187157,2.3629721625925173,1.833325759390471,0.26098916219581736,0381491-S,,
Weighted Moving Average,1.1661747343565523,1.079895705314431,0.9155844155844152,-0.058195592286501174,0381560-S,,
Weighted Moving Average,8.25,2.8722813232690143,2.1666666666666665,-0.0033783783783782884,0381561-S,,
Linear Smoothing,0.17361109899525215,0.41666665212763565,0.41666665212763565,0.0,0381562-S,,
Least Squares Regression,851.6653862350133,29.18330663641482,23.260481282045408,-0.0024199488559237814,0390339-F,,
Weighted Moving Average,464.7325528007347,21.557656477473024,15.340909090909088,-0.0006951417316753972,0390470-F,,
Least Squares Regression,2634.4065934065934,51.32647068917357,41.69230769230767,0.016488205128205258,0390474-F,,
Linear Regression,3676.92263917794,60.63763385207193,43.23588709677419,-0.08194505244776162,0391739-F,,
Linear Regression,26136.829902272104,161.66888971682866,45.2266064344566,-0.03428179968525358,0392039-F,,
Weighted Moving Average,89.10123966942149,9.43934529877054,5.93434343434343,-0.026446280991735627,0392342-F,,
Second Degree Approximation,413.5188473202882,20.335162829942824,16.209403846388394,0.05241104817452591,0392444-F,,
Second Degree Approximation,12073.89439063483,109.88127406721689,64.39231498705183,-0.21267061961189282,0460540-F,,
Linear Smoothing,3158.950452421018,56.20454120817123,39.16321421585123,-0.0012726120479029657,0460542-F,,
Exponential Smoothing w/ Trend & Seasonality,1733.082065131865,41.63030224646303,16.60956226596803,0.16021124092268002,0503005-F,,
Linear Smoothing,2851.5629255744575,53.40002739301224,52.678575467922066,-36.26042222750624,0910091-F,,
Moving Average,612.6736111111112,24.75224456713191,17.583333333333332,-0.011012559589292481,0910891-F,,
Linear Regression,1333.2341092850893,36.51347846049578,22.59433335191625,-0.13706662360173238,0911191-F,,
Exponential Smoothing w/ Trend & Seasonality,1148.1065912304607,33.883721626032475,24.57260360455934,-0.06281867302476929,0911193-F,,
Linear Regression,1417.5551781320037,37.65043397003551,15.114130152968626,-0.01253941295143135,0911990-F,,
Weighted Moving Average,1491.8758289970413,38.62480846550623,24.887766554433224,-0.005852004012802947,0911991-F,,
Linear Smoothing,61.728395061728534,7.8567420131838706,4.9382718920485456,-2.220446049250313e-15,0920550-F,,
Linear Smoothing,61.84895826475526,7.864410865713672,5.208333256525871,-0.0019531238890353464,0920550-S,,
Moving Average,388.0,19.697715603592208,6.0,-0.012330334595960002,0920555-F,,
Weighted Moving Average,23.008264462809915,4.7966930757356065,2.000000000000002,-0.0003593244699962028,0920555-S,,
Moving Average,0.0,0.0,0.0,1.0,0920613-S,,
Least Squares Regression,19.834951801854718,4.4536447772419745,4.014756731737861,-0.12489888691074236,0920620-S,,
Second Degree Approximation,1.5778411688516676,1.2561214785408565,0.947093486223921,0.14095314140298099,0930594-F,,
Least Squares Regression,70.13354004509995,8.37457700693593,5.450528845096662,-0.006013894089548444,0930693-F,,
Linear Smoothing,226.35124706015887,15.044974146211048,8.33684208127163,-0.09158587509721672,0940194-F,,
Moving Average,0.0,0.0,0.0,1.0,0970100-F,,
Weighted Moving Average,296.2027425026316,17.210541609799257,13.784183296378417,-0.039695786277426315,0970151-F,,
Second Degree Approximation,2530.6354645821248,50.30542182093422,35.908620590980206,0.00014076338142987588,0970205-F,,
Linear Smoothing,103.98632240376556,10.197368405807724,8.500692247169468,-0.0010416636735830487,0970210-F,,
Second Degree Approximation,2120.8652358870595,46.052852635716924,24.069154627812992,-0.12132589449675502,0970211-F,,
Second Degree Approximation,450.7615535660174,21.231145837331,16.740163890550832,0.08380643810623645,0970212-F,,
Second Degree Approximation,11.720041562185234,3.4234546239413244,3.380147414553629,0.0,0971032-F,,
Linear Smoothing,7.473541597357657,2.733777898322696,1.932202729674827,-0.009938053696980642,0971712-F,,
Linear Regression,225.2570877159432,15.008567143999562,13.992020945399515,-0.8370056801852919,0971810-F,,
Linear Regression,0.42255426628829973,0.6500417419583913,0.5875912408759104,0.0,0972100-F,,
Moving Average,827.0202020202022,28.757958933488347,23.484848484848484,-0.3342592592592597,0972200-F,,
Exponential Smoothing w/ Trend & Seasonality,1360.6104656344662,36.886453687423874,20.945340088076666,0.03245477999326851,0972212-F,,
Linear Regression,422.02207001919214,20.543175753013266,15.962449774937157,-0.007272510921840558,0977198-F,,
Exponential Smoothing w/ Trend & Seasonality,1042.9466610194984,32.294684717759644,19.842085633075747,0.05176417090011021,0977199-F,,
Moving Average,1628.2941176470588,40.352126556689164,32.88235294117647,-0.03434428247375565,0977201-F,,
Exponential Smoothing w/ Trend & Seasonality,82.74105194986487,9.096210856717475,6.269051873233831,0.43515441868892246,0977209-F,,
Linear Regression,34711.3943328998,186.3099415836412,137.64729421684854,0.008682964842703034,0977242-F,,
Linear Smoothing,430.50898687034606,20.748710486927763,17.51422550696619,-0.02752888767071049,0977322-F,,
Linear Smoothing,1557.4265201574617,39.464243564997695,34.99293555223175,-0.30484025543374194,0977331-F,,
Moving Average,360.4983660130719,18.98679451653364,10.049019607843137,-0.028978052126200193,0984204-F,,
Weighted Moving Average,45.60464787737517,6.753121343303048,4.487179487179488,-0.02762473217018724,0984204-S,,
Linear Regression,33.30149194396754,5.770744487842755,3.2592900397554407,-0.01549961316192805,0984206-F,,
Moving Average,44.40438034188037,6.663661181503781,3.685897435897434,-0.0005787037037043863,0984206-S,,
Linear Smoothing,313.0803399541828,17.694076408622827,11.244951905671533,-0.0024534313580595324,0984306-F,,
Second Degree Approximation,2803.0500610029053,52.943838744493256,35.55789279090174,-0.0019010015341467401,0984307-F,,
Second Degree Approximation,6.431908449476521,2.5361207482051245,2.216655606610551,0.0,0984310-F,,
Moving Average,0.0,0.0,0.0,1.0,0984311-F,,
Linear Smoothing,391.6775181426474,19.79084430090458,10.229166796413459,-0.019993536829810976,0984314-F,,
Linear Smoothing,2840.664022254025,53.297880091557346,22.343207596192364,-0.003189456507727506,0984340-F,,
Moving Average,0.0,0.0,0.0,1.0,0984798-A,,
Second Degree Approximation,0.6958186885836306,0.8341574722938293,0.5312288692872091,0.017193325201330545,0986298-A,,
Moving Average,0.0,0.0,0.0,1.0,3032856-X,,
Moving Average,0.0,0.0,0.0,1.0,3038170-X,,
Moving Average,0.0,0.0,0.0,1.0,3038171-S,,
Moving Average,0.0,0.0,0.0,1.0,3045988-S,,
Moving Average,0.0,0.0,0.0,1.0,3045989-S,,
Moving Average,0.0,0.0,0.0,1.0,3074303-F,,
Moving Average,0.0,0.0,0.0,1.0,3078301-X,,
Moving Average,0.0,0.0,0.0,1.0,3130692-S,,
Linear Smoothing,2.7126658715714388e-05,0.005208325903369948,0.005208325903369948,0.0,3136992-S,,
Moving Average,0.0,0.0,0.0,1.0,3178050-S,,
Moving Average,0.0,0.0,0.0,1.0,3178113-S,,
Moving Average,0.0,0.0,0.0,1.0,3178114-S,,
Moving Average,0.0,0.0,0.0,1.0,3330029-S,,
Moving Average,0.0,0.0,0.0,1.0,84610EA-S,,
Linear Smoothing,1.9043950716140503,1.3799982143517615,0.6846635327351325,-3.890308420184674e-05,84760BU-X,,
Second Degree Approximation,0.007688530148442809,0.08768426397274946,0.0830677215249913,0.0,84760NP-X,,
Weighted Moving Average,0.131198347107438,0.3622131238752097,0.32954545454545453,-0.1995277449822903,84764BU-X,,
Weighted Moving Average,0.0,0.0,0.0,1.0,84764NP-X,,
Linear Smoothing,2.6924546314111746,1.640870083648055,0.5030838944420821,-0.0037491350577085747,84854BU-X,,
Linear Smoothing,0.20992366407728985,0.45817427260518445,0.17175572528153138,-0.1635042387502208,84854NP-X,,
Second Degree Approximation,0.42010722744784756,0.6481567923333424,0.37939443032995884,-0.001540898037893479,85310BU-X,,
Linear Smoothing,0.11378337663233608,0.33731791626347996,0.14632561080330858,-6.490115897483939e-05,85310NP-X,,
Linear Smoothing,0.8450977390673804,0.9192919770493923,0.3310932422069142,-0.06475404874472113,85328BU-X,,
Second Degree Approximation,0.2545941109047112,0.5045731967759596,0.40745117848231555,0.025040297312809434,85328NP-X,,
Second Degree Approximation,0.9948428409051637,0.997418087316028,0.4310291322061407,-0.012821928391401727,85391BU-X,,
Linear Smoothing,0.20312115522420798,0.4506896440170419,0.3229080435736443,-0.05017132643644051,85391NP-X,,
Second Degree Approximation,0.6985648528883148,0.8358019220415294,0.5687172493423948,-0.0013831033376072721,85506BU-X,,
Second Degree Approximation,0.15950506529510197,0.39938085243925,0.2731499210335299,0.012842322797525063,85506NP-X,,
Linear Smoothing,0.7639464180818228,0.8740402840154582,0.4541666601957409,-0.005192655370819255,85510BU-X,,
Moving Average,0.09668803418803419,0.3109469957855103,0.17307692307692302,-0.006174740010946644,85510NP-X,,
Linear Smoothing,0.1665972506890113,0.4081632647471001,0.4081632647471002,0.0,85587BU-X,,
Weighted Moving Average,0.13681177589724136,0.36988075902544776,0.21175830157866074,-0.00040472417361425705,85587NP-X,,
Least Squares Regression,0.004516814779212873,0.0672072524301721,0.05830835243637111,0.0,85590BU-X,,
Moving Average,0.0,0.0,0.0,1.0,85590NP-X,,
Second Degree Approximation,1.2481701692945444,1.1172153638822482,0.699858602134223,-0.13919140014775633,85591BU-X,,
Linear Smoothing,0.12261962830622905,0.35017085587785435,0.15771483654974794,-0.012600801496601255,85591NP-X,,
Moving Average,1.277777777777778,1.1303883305208782,0.5666666666666667,-0.0008703220191470518,85609BU-X,,
Moving Average,0.16743827160493832,0.4091922184071177,0.20987654320987648,-0.025735294117647634,85609NP-X,,
Second Degree Approximation,1.0138485208282633,1.0069004522932061,0.5243058802787732,-0.02283831066811981,85642BU-X,,
Weighted Moving Average,0.2489571035025581,0.4989560135949441,0.29696969696969694,-0.10943899196269302,85642NP-X,,
Second Degree Approximation,0.26551454932759655,0.5152810391694969,0.22817735139047926,0.01788335910296046,85669BU-X,,
Linear Regression,0.19217512897844694,0.438377838147011,0.25074996658547605,-0.10914703698983419,85669NP-X,,
Linear Smoothing,0.6490476973879162,0.8056349653459166,0.3172265112938727,-0.12122220709903053,85681BU-X,,
Least Squares Regression,0.1389180835459144,0.3727171629344621,0.24273428355094573,-0.04016634338215619,85681NP-X,,
Linear Smoothing,3.8887890709810624,1.9720012857452864,0.6962499953422079,-0.0831074729782375,85760BU-X,,
Weighted Moving Average,0.15598290598290598,0.39494671283972727,0.29487179487179493,-0.004232804232804144,85760NP-X,,
Exponential Smoothing w/ Trend & Seasonality,2.06966556973798,1.4386332297489794,0.8212076772177411,0.0698075745149428,85788BU-X,,
Linear Smoothing,0.04396890710898968,0.20968764176505414,0.10867967559771669,-0.013378620988142798,85788NP-X,,
Linear Smoothing,0.15165921318441658,0.3894344786795547,0.20428503409388687,-0.004088583841654669,85795BU-X,,
Linear Smoothing,0.30473342216306765,0.552026649866714,0.4562926793018632,-0.008164786921592171,85795NP-X,,
Weighted Moving Average,0.17188934802571165,0.4145954028033978,0.2234848484848484,-8.347942232234118e-05,85805BU-X,,
Linear Regression,0.1438263670539948,0.3792444687190504,0.17004219501148096,-0.12572770213190854,85805NP-X,,
Moving Average,0.3333333333333333,0.5773502691896257,0.3333333333333334,-0.005235602094240788,85809BU-X,,
Least Squares Regression,0.30607954792995307,0.5532445643022198,0.5382372748753333,-0.3536412755674092,85809NP-X,,
Linear Regression,0.02131178657018633,0.1459855697327182,0.03580689468270552,-0.002127564055873332,85813EA-X,,
Linear Smoothing,0.11785224225749397,0.34329614366825323,0.10091372760797014,-0.0026647798313355064,85846BU-X,,
Linear Smoothing,0.053629810836610226,0.23158111070769616,0.1202491606322141,-0.004307590933587235,85846NP-X,,
Linear Smoothing,0.5325709423418487,0.7297745832391319,0.39917525894135664,-0.021033248354771272,85852BU-X,,
Linear Smoothing,0.22937170573352064,0.47892766231814243,0.19694330524453366,-0.20210157328792988,85852NP-X,,
Linear Smoothing,1.1571633960337482,1.0757152950635909,0.37312478915126673,-0.11331617675895056,85865BU-X,,
Linear Smoothing,0.09717528245177408,0.3117295020555066,0.09741692901660873,-0.10715750380219102,85865NP-X,,
Exponential Smoothing w/ Trend & Seasonality,125.97444559996686,11.223833819153189,4.666661533881572,-0.13806938362673593,85877BU-X,,
Exponential Smoothing w/ Trend & Seasonality,0.2625954104963494,0.5124406409491243,0.5001365572099319,-0.011639101441408117,85877NP-X,,
Weighted Moving Average,0.17597606155599885,0.41949500778435833,0.19592476489028232,-0.005065315915755653,85882BU-X,,
Least Squares Regression,0.09218626341876948,0.303621908660705,0.17309892814859912,-0.0015055207806315973,85882NP-X,,
Linear Smoothing,0.21793838445072794,0.46683871353040973,0.24567022436617444,-0.0011544535705316772,85887BU-X,,
Exponential Smoothing w/ Trend & Seasonality,0.13048300381658326,0.36122431232764945,0.20289328609686674,0.002521545968604655,85887NP-X,,
Linear Regression,1.0369988465276385,1.0183314030941197,0.7592348379272267,-0.23462450516725908,85893BU-X,,
